type	name	tbl_name	rootpage	sql
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_d1ea4c1a_5fb9_4ea4_83a7_020f756324bb n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_d1ea4c1a_5fb9_4ea4_83a7_020f756324bb s
      ))
table	process_scheduling_203633d1_b745_402a_a3bd_ce5de25c4c5d	process_scheduling_203633d1_b745_402a_a3bd_ce5de25c4c5d	0	CREATE VIRTUAL TABLE process_scheduling_203633d1_b745_402a_a3bd_ce5de25c4c5d USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_203633d1_b745_402a_a3bd_ce5de25c4c5d n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_203633d1_b745_402a_a3bd_ce5de25c4c5d s
      ))
table	process_scheduling_02cf3ac6_a6f3_465c_a043_b39f0ee2ab89	process_scheduling_02cf3ac6_a6f3_465c_a043_b39f0ee2ab89	0	CREATE VIRTUAL TABLE process_scheduling_02cf3ac6_a6f3_465c_a043_b39f0ee2ab89 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_02cf3ac6_a6f3_465c_a043_b39f0ee2ab89 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_02cf3ac6_a6f3_465c_a043_b39f0ee2ab89 s
      ))
table	process_scheduling_da6ea90b_b058_42cd_9de8_2412da563d8f	process_scheduling_da6ea90b_b058_42cd_9de8_2412da563d8f	0	CREATE VIRTUAL TABLE process_scheduling_da6ea90b_b058_42cd_9de8_2412da563d8f USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_da6ea90b_b058_42cd_9de8_2412da563d8f n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_da6ea90b_b058_42cd_9de8_2412da563d8f s
      ))
table	process_scheduling_2c76a16b_2cd5_4738_a22b_59800d9bc064	process_scheduling_2c76a16b_2cd5_4738_a22b_59800d9bc064	0	CREATE VIRTUAL TABLE process_scheduling_2c76a16b_2cd5_4738_a22b_59800d9bc064 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_2c76a16b_2cd5_4738_a22b_59800d9bc064 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_2c76a16b_2cd5_4738_a22b_59800d9bc064 s
      ))
table	process_scheduling_4e5eaaa6_8625_4ddb_b9c2_fd1e178c59bd	process_scheduling_4e5eaaa6_8625_4ddb_b9c2_fd1e178c59bd	0	CREATE VIRTUAL TABLE process_scheduling_4e5eaaa6_8625_4ddb_b9c2_fd1e178c59bd USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_4e5eaaa6_8625_4ddb_b9c2_fd1e178c59bd n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_4e5eaaa6_8625_4ddb_b9c2_fd1e178c59bd s
      ))
table	process_scheduling_c215d00a_a7ce_44f4_ba3d_ea327280d12c	process_scheduling_c215d00a_a7ce_44f4_ba3d_ea327280d12c	0	CREATE VIRTUAL TABLE process_scheduling_c215d00a_a7ce_44f4_ba3d_ea327280d12c USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_c215d00a_a7ce_44f4_ba3d_ea327280d12c n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_c215d00a_a7ce_44f4_ba3d_ea327280d12c s
      ))
table	process_scheduling_c6ccb2ed_d9df_43ae_b32e_3253981a0519	process_scheduling_c6ccb2ed_d9df_43ae_b32e_3253981a0519	0	CREATE VIRTUAL TABLE process_scheduling_c6ccb2ed_d9df_43ae_b32e_3253981a0519 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_c6ccb2ed_d9df_43ae_b32e_3253981a0519 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_c6ccb2ed_d9df_43ae_b32e_3253981a0519 s
      ))
table	process_scheduling_7b036a72_bc97_40f1_b827_cad1d6d39468	process_scheduling_7b036a72_bc97_40f1_b827_cad1d6d39468	0	CREATE VIRTUAL TABLE process_scheduling_7b036a72_bc97_40f1_b827_cad1d6d39468 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_7b036a72_bc97_40f1_b827_cad1d6d39468 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_7b036a72_bc97_40f1_b827_cad1d6d39468 s
      ))
table	process_scheduling_2ce19a87_6b59_459e_bd3e_4dc4d343e1d0	process_scheduling_2ce19a87_6b59_459e_bd3e_4dc4d343e1d0	0	CREATE VIRTUAL TABLE process_scheduling_2ce19a87_6b59_459e_bd3e_4dc4d343e1d0 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_2ce19a87_6b59_459e_bd3e_4dc4d343e1d0 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_2ce19a87_6b59_459e_bd3e_4dc4d343e1d0 s
      ))
table	process_scheduling_76d4361a_8549_47c2_99be_7cdcca929510	process_scheduling_76d4361a_8549_47c2_99be_7cdcca929510	0	CREATE VIRTUAL TABLE process_scheduling_76d4361a_8549_47c2_99be_7cdcca929510 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_76d4361a_8549_47c2_99be_7cdcca929510 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_76d4361a_8549_47c2_99be_7cdcca929510 s
      ))
table	process_scheduling_d40d03a8_098e_420b_b754_bf3e308e6262	process_scheduling_d40d03a8_098e_420b_b754_bf3e308e6262	0	CREATE VIRTUAL TABLE process_scheduling_d40d03a8_098e_420b_b754_bf3e308e6262 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_d40d03a8_098e_420b_b754_bf3e308e6262 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_d40d03a8_098e_420b_b754_bf3e308e6262 s
      ))
table	process_scheduling_b9fe7857_2938_4dae_bebe_5f9aeaf38b75	process_scheduling_b9fe7857_2938_4dae_bebe_5f9aeaf38b75	0	CREATE VIRTUAL TABLE process_scheduling_b9fe7857_2938_4dae_bebe_5f9aeaf38b75 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_b9fe7857_2938_4dae_bebe_5f9aeaf38b75 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_b9fe7857_2938_4dae_bebe_5f9aeaf38b75 s
      ))
table	process_scheduling_561ff9c8_d89c_47aa_bbe2_d183a81fed5f	process_scheduling_561ff9c8_d89c_47aa_bbe2_d183a81fed5f	0	CREATE VIRTUAL TABLE process_scheduling_561ff9c8_d89c_47aa_bbe2_d183a81fed5f USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_561ff9c8_d89c_47aa_bbe2_d183a81fed5f n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_561ff9c8_d89c_47aa_bbe2_d183a81fed5f s
      ))
table	process_scheduling_6ee24b9c_0169_456b_a0e5_82dd7ba638f8	process_scheduling_6ee24b9c_0169_456b_a0e5_82dd7ba638f8	0	CREATE VIRTUAL TABLE process_scheduling_6ee24b9c_0169_456b_a0e5_82dd7ba638f8 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_6ee24b9c_0169_456b_a0e5_82dd7ba638f8 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_6ee24b9c_0169_456b_a0e5_82dd7ba638f8 s
      ))
table	process_scheduling_b6107009_f541_4521_b96f_d3cf11ae07eb	process_scheduling_b6107009_f541_4521_b96f_d3cf11ae07eb	0	CREATE VIRTUAL TABLE process_scheduling_b6107009_f541_4521_b96f_d3cf11ae07eb USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_b6107009_f541_4521_b96f_d3cf11ae07eb n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_b6107009_f541_4521_b96f_d3cf11ae07eb s
      ))
table	process_scheduling_9af0ffb6_2113_4f30_babd_683338cc49a1	process_scheduling_9af0ffb6_2113_4f30_babd_683338cc49a1	0	CREATE VIRTUAL TABLE process_scheduling_9af0ffb6_2113_4f30_babd_683338cc49a1 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_9af0ffb6_2113_4f30_babd_683338cc49a1 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_9af0ffb6_2113_4f30_babd_683338cc49a1 s
      ))
table	process_scheduling_efe05f3f_e97c_4379_814c_303a1f2f1c58	process_scheduling_efe05f3f_e97c_4379_814c_303a1f2f1c58	0	CREATE VIRTUAL TABLE process_scheduling_efe05f3f_e97c_4379_814c_303a1f2f1c58 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_efe05f3f_e97c_4379_814c_303a1f2f1c58 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_efe05f3f_e97c_4379_814c_303a1f2f1c58 s
      ))
table	process_scheduling_c41e80b9_586b_4d85_a2c9_f3b3aeea78bc	process_scheduling_c41e80b9_586b_4d85_a2c9_f3b3aeea78bc	0	CREATE VIRTUAL TABLE process_scheduling_c41e80b9_586b_4d85_a2c9_f3b3aeea78bc USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_c41e80b9_586b_4d85_a2c9_f3b3aeea78bc n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_c41e80b9_586b_4d85_a2c9_f3b3aeea78bc s
      ))
table	process_scheduling_717b71fc_56f2_4d64_a4a3_814e8e563ea2	process_scheduling_717b71fc_56f2_4d64_a4a3_814e8e563ea2	0	CREATE VIRTUAL TABLE process_scheduling_717b71fc_56f2_4d64_a4a3_814e8e563ea2 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_717b71fc_56f2_4d64_a4a3_814e8e563ea2 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_717b71fc_56f2_4d64_a4a3_814e8e563ea2 s
      ))
table	process_scheduling_f2c22a16_b01f_455c_b003_60c2936aa13c	process_scheduling_f2c22a16_b01f_455c_b003_60c2936aa13c	0	CREATE VIRTUAL TABLE process_scheduling_f2c22a16_b01f_455c_b003_60c2936aa13c USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_f2c22a16_b01f_455c_b003_60c2936aa13c n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_f2c22a16_b01f_455c_b003_60c2936aa13c s
      ))
table	process_scheduling_dda005a1_ac65_4365_867d_660bf378cf89	process_scheduling_dda005a1_ac65_4365_867d_660bf378cf89	0	CREATE VIRTUAL TABLE process_scheduling_dda005a1_ac65_4365_867d_660bf378cf89 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_dda005a1_ac65_4365_867d_660bf378cf89 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_dda005a1_ac65_4365_867d_660bf378cf89 s
      ))
table	process_scheduling_7e2b6976_7de9_47d5_85e9_afbfdcbe0810	process_scheduling_7e2b6976_7de9_47d5_85e9_afbfdcbe0810	0	CREATE VIRTUAL TABLE process_scheduling_7e2b6976_7de9_47d5_85e9_afbfdcbe0810 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_7e2b6976_7de9_47d5_85e9_afbfdcbe0810 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_7e2b6976_7de9_47d5_85e9_afbfdcbe0810 s
      ))
table	process_scheduling_5cac52ec_f2bc_4393_a931_210fbf7fdc36	process_scheduling_5cac52ec_f2bc_4393_a931_210fbf7fdc36	0	CREATE VIRTUAL TABLE process_scheduling_5cac52ec_f2bc_4393_a931_210fbf7fdc36 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_5cac52ec_f2bc_4393_a931_210fbf7fdc36 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_5cac52ec_f2bc_4393_a931_210fbf7fdc36 s
      ))
table	process_scheduling_7e7e167d_f07a_4b6e_8c4a_a7e03ffb5f42	process_scheduling_7e7e167d_f07a_4b6e_8c4a_a7e03ffb5f42	0	CREATE VIRTUAL TABLE process_scheduling_7e7e167d_f07a_4b6e_8c4a_a7e03ffb5f42 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_7e7e167d_f07a_4b6e_8c4a_a7e03ffb5f42 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_7e7e167d_f07a_4b6e_8c4a_a7e03ffb5f42 s
      ))
table	process_scheduling_8ab25357_a737_4edc_af6f_cd85ad132180	process_scheduling_8ab25357_a737_4edc_af6f_cd85ad132180	0	CREATE VIRTUAL TABLE process_scheduling_8ab25357_a737_4edc_af6f_cd85ad132180 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_8ab25357_a737_4edc_af6f_cd85ad132180 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_8ab25357_a737_4edc_af6f_cd85ad132180 s
      ))
table	process_scheduling_93c158d8_dd11_40a4_9f4f_892395eca1b6	process_scheduling_93c158d8_dd11_40a4_9f4f_892395eca1b6	0	CREATE VIRTUAL TABLE process_scheduling_93c158d8_dd11_40a4_9f4f_892395eca1b6 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_93c158d8_dd11_40a4_9f4f_892395eca1b6 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_93c158d8_dd11_40a4_9f4f_892395eca1b6 s
      ))
table	process_scheduling_89356248_ae28_4248_ba55_f6475a245bd5	process_scheduling_89356248_ae28_4248_ba55_f6475a245bd5	0	CREATE VIRTUAL TABLE process_scheduling_89356248_ae28_4248_ba55_f6475a245bd5 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_89356248_ae28_4248_ba55_f6475a245bd5 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_89356248_ae28_4248_ba55_f6475a245bd5 s
      ))
table	process_scheduling_c1acfb61_583d_4ea0_b1e9_a0f56b0b3252	process_scheduling_c1acfb61_583d_4ea0_b1e9_a0f56b0b3252	0	CREATE VIRTUAL TABLE process_scheduling_c1acfb61_583d_4ea0_b1e9_a0f56b0b3252 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_c1acfb61_583d_4ea0_b1e9_a0f56b0b3252 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_c1acfb61_583d_4ea0_b1e9_a0f56b0b3252 s
      ))
table	process_scheduling_7108a372_1a8c_48ff_8ea1_d1a7ba62d5be	process_scheduling_7108a372_1a8c_48ff_8ea1_d1a7ba62d5be	0	CREATE VIRTUAL TABLE process_scheduling_7108a372_1a8c_48ff_8ea1_d1a7ba62d5be USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_7108a372_1a8c_48ff_8ea1_d1a7ba62d5be n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_7108a372_1a8c_48ff_8ea1_d1a7ba62d5be s
      ))
table	process_scheduling_1190e7c4_6101_4f43_9360_0a5fca5df1cb	process_scheduling_1190e7c4_6101_4f43_9360_0a5fca5df1cb	0	CREATE VIRTUAL TABLE process_scheduling_1190e7c4_6101_4f43_9360_0a5fca5df1cb USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_1190e7c4_6101_4f43_9360_0a5fca5df1cb n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_1190e7c4_6101_4f43_9360_0a5fca5df1cb s
      ))
table	process_scheduling_af4092bd_d409_494a_befc_42247a014d66	process_scheduling_af4092bd_d409_494a_befc_42247a014d66	0	CREATE VIRTUAL TABLE process_scheduling_af4092bd_d409_494a_befc_42247a014d66 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_af4092bd_d409_494a_befc_42247a014d66 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_af4092bd_d409_494a_befc_42247a014d66 s
      ))
table	process_scheduling_a1f3364e_d955_46b9_8291_a58f8b55d288	process_scheduling_a1f3364e_d955_46b9_8291_a58f8b55d288	0	CREATE VIRTUAL TABLE process_scheduling_a1f3364e_d955_46b9_8291_a58f8b55d288 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_a1f3364e_d955_46b9_8291_a58f8b55d288 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_a1f3364e_d955_46b9_8291_a58f8b55d288 s
      ))
table	process_scheduling_906e8dc2_cfc2_455c_9b31_99743ff90693	process_scheduling_906e8dc2_cfc2_455c_9b31_99743ff90693	0	CREATE VIRTUAL TABLE process_scheduling_906e8dc2_cfc2_455c_9b31_99743ff90693 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_906e8dc2_cfc2_455c_9b31_99743ff90693 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_906e8dc2_cfc2_455c_9b31_99743ff90693 s
      ))
table	process_scheduling_188f3223_0fc2_4e2f_ba3a_50e08acf43fd	process_scheduling_188f3223_0fc2_4e2f_ba3a_50e08acf43fd	0	CREATE VIRTUAL TABLE process_scheduling_188f3223_0fc2_4e2f_ba3a_50e08acf43fd USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_188f3223_0fc2_4e2f_ba3a_50e08acf43fd n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_188f3223_0fc2_4e2f_ba3a_50e08acf43fd s
      ))
table	process_scheduling_6155b178_82ba_4cb9_bca7_7aaf76ef027f	process_scheduling_6155b178_82ba_4cb9_bca7_7aaf76ef027f	0	CREATE VIRTUAL TABLE process_scheduling_6155b178_82ba_4cb9_bca7_7aaf76ef027f USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_6155b178_82ba_4cb9_bca7_7aaf76ef027f n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_6155b178_82ba_4cb9_bca7_7aaf76ef027f s
      ))
table	process_scheduling_bb63a84e_186a_440b_bb85_883c29bc3db8	process_scheduling_bb63a84e_186a_440b_bb85_883c29bc3db8	0	CREATE VIRTUAL TABLE process_scheduling_bb63a84e_186a_440b_bb85_883c29bc3db8 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_bb63a84e_186a_440b_bb85_883c29bc3db8 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_bb63a84e_186a_440b_bb85_883c29bc3db8 s
      ))
table	process_scheduling_f50e5571_14e8_462d_b1fc_267a07163f92	process_scheduling_f50e5571_14e8_462d_b1fc_267a07163f92	0	CREATE VIRTUAL TABLE process_scheduling_f50e5571_14e8_462d_b1fc_267a07163f92 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_f50e5571_14e8_462d_b1fc_267a07163f92 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_f50e5571_14e8_462d_b1fc_267a07163f92 s
      ))
table	process_scheduling_33df36f7_6b09_4fc1_8d69_50442580275a	process_scheduling_33df36f7_6b09_4fc1_8d69_50442580275a	0	CREATE VIRTUAL TABLE process_scheduling_33df36f7_6b09_4fc1_8d69_50442580275a USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_33df36f7_6b09_4fc1_8d69_50442580275a n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_33df36f7_6b09_4fc1_8d69_50442580275a s
      ))
table	process_scheduling_54d003fd_a78d_42ec_a2e7_93e530f8e301	process_scheduling_54d003fd_a78d_42ec_a2e7_93e530f8e301	0	CREATE VIRTUAL TABLE process_scheduling_54d003fd_a78d_42ec_a2e7_93e530f8e301 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_54d003fd_a78d_42ec_a2e7_93e530f8e301 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_54d003fd_a78d_42ec_a2e7_93e530f8e301 s
      ))
table	process_scheduling_1f78f182_7a41_4a84_b218_2e7f295655bc	process_scheduling_1f78f182_7a41_4a84_b218_2e7f295655bc	0	CREATE VIRTUAL TABLE process_scheduling_1f78f182_7a41_4a84_b218_2e7f295655bc USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_1f78f182_7a41_4a84_b218_2e7f295655bc n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_1f78f182_7a41_4a84_b218_2e7f295655bc s
      ))
